Concept Id,CPT Code,Clinician Descriptor Id,Clinician Descriptor
1003067,01680,10000298,Anesthesia for removal of cast of shoulder
1003067,01680,10000299,Anesthesia for repair of cast of shoulder
1003071,01710,10024621,Anesthesia for procedure on elbow
1003071,01710,10024622,Anesthesia for procedure on upper arm
1003071,01710,10024623,Anesthesia for procedure on upper arm and elbow
1003072,01712,10000304,Anesthesia for open tenotomy from elbow to shoulder
1003073,01714,10000305,Anesthesia for tenoplasty from elbow to shoulder
1003074,01716,10000306,Anesthesia for tenodesis for repair of ruptured long tendon of biceps
1003075,01730,10000307,Anesthesia for closed procedure on humerus and elbow
1003075,01730,10024624,Anesthesia for closed procedure on elbow
1003075,01730,10024625,Anesthesia for closed procedure on humerus
1003076,01732,10000308,Anesthesia for diagnostic arthroscopic procedure on elbow joint
1003078,01740,10000310,Anesthesia for open procedure on elbow
1003078,01740,10024626,Anesthesia for surgical arthroscopic procedure on elbow
1003079,01742,10000311,Anesthesia for arthroscopic osteotomy of humerus
1003079,01742,10000312,Anesthesia for open osteotomy of humerus
1003080,01744,10000313,Anesthesia for arthroscopic repair of malunion of humerus
1003080,01744,10000314,Anesthesia for arthroscopic repair of nonunion of humerus
1003080,01744,10000315,Anesthesia for open repair of malunion of humerus
1003080,01744,10000316,Anesthesia for open repair of nonunion of humerus
1003081,01756,10000317,Anesthesia for arthroscopic radical procedure of elbow
1003081,01756,10000318,Anesthesia for open radical procedure of elbow
1003082,01758,10000319,Anesthesia for arthroscopic excision of cyst of humerus
1003082,01758,10000320,Anesthesia for arthroscopic excision of tumor of humerus
1003082,01758,10000321,Anesthesia for open excision of cyst of humerus
1003082,01758,10000322,Anesthesia for open excision of tumor of humerus
1003083,01760,10024627,Anesthesia for total elbow replacement
1003085,01770,10000326,Anesthesia for procedure on artery of upper arm and elbow
1003085,01770,10024628,Anesthesia for procedure on artery of elbow area
1003085,01770,10024629,Anesthesia for procedure on artery of upper arm
1003086,01772,10024630,Anesthesia for embolectomy of artery of elbow area
1003086,01772,10024631,Anesthesia for embolectomy of artery of upper arm
1003086,01772,10024632,Anesthesia for embolectomy of artery of upper arm and elbow area
1003088,01780,10024633,Anesthesia for procedure on vein of elbow area
1003088,01780,10024634,Anesthesia for procedure on vein of upper arm
1003088,01780,10024635,Anesthesia for procedure on vein of upper arm and elbow area
1003089,01782,10024636,Anesthesia for phleborrhaphy of elbow area
1003089,01782,10024637,Anesthesia for phleborrhaphy of upper arm
1003089,01782,10024638,Anesthesia for phleborrhaphy of upper arm and elbow area
1003091,01810,10000330,"Anesthesia for procedure on forearm, wrist and hand"
1003092,01820,10000331,Anesthesia for closed procedure on hand bone
1003092,01820,10000332,Anesthesia for closed procedure on radius
1003092,01820,10000333,Anesthesia for closed procedure on ulna
1003092,01820,10024639,Anesthesia for closed procedure on bone of wrist
1003093,01829,10024640,Anesthesia for diagnostic arthroscopic procedure on wrist
1003095,01830,10000338,Anesthesia for arthroscopic procedure on hand joint
1003095,01830,10024641,Anesthesia for arthroscopic procedure on wrist joint
1003095,01830,10024642,Anesthesia for open procedure on distal radius
1003095,01830,10024643,Anesthesia for open procedure on distal ulna
1003095,01830,10024644,Anesthesia for open procedure on hand joint
1003095,01830,10024645,Anesthesia for open procedure on wrist joint
1003096,01832,10024646,Anesthesia for total wrist replacement
1003098,01840,10024647,Anesthesia for procedure on artery of forearm
1003098,01840,10024648,Anesthesia for procedure on artery of hand
1003098,01840,10024649,Anesthesia for procedure on artery of upper extremity below elbow
1003098,01840,10024650,Anesthesia for procedure on artery of wrist
1003099,01842,10024651,Anesthesia for embolectomy on artery of forearm
1003099,01842,10024652,Anesthesia for embolectomy on artery of hand
1003099,01842,10024653,Anesthesia for embolectomy on artery of upper extremity
1003099,01842,10024654,Anesthesia for embolectomy on artery of upper extremity below elbow
1003099,01842,10024655,Anesthesia for embolectomy on artery of wrist
1003100,01844,10000344,Anesthesia for revision of vascular shunt
1003100,01844,10024656,Anesthesia for creation of vascular shunt
1003102,01850,10024657,Anesthesia for procedure on vein of forearm
1003102,01850,10024658,Anesthesia for procedure on vein of hand
1003102,01850,10024659,Anesthesia for procedure on vein of upper extremity
1003102,01850,10024660,Anesthesia for procedure on vein of upper extremity below elbow
1003102,01850,10024661,Anesthesia for procedure on vein of wrist
1003103,01852,10024662,Anesthesia for phleborrhaphy of upper extremity
1003103,01852,10024663,Anesthesia for phleborrhaphy of upper extremity below elbow
1003104,01860,10000348,Anesthesia for application of cast of forearm
1003104,01860,10000349,Anesthesia for application of cast of hand
1003104,01860,10000350,Anesthesia for application of cast of wrist
1003104,01860,10000351,Anesthesia for removal of cast of forearm
1003104,01860,10000352,Anesthesia for removal of cast of hand
1003104,01860,10000353,Anesthesia for removal of cast of wrist
1003104,01860,10000354,Anesthesia for repair of cast of forearm
1003104,01860,10000355,Anesthesia for repair of cast of hand
1003104,01860,10000356,Anesthesia for repair of cast of wrist
1003107,01916,10000357,Anesthesia for diagnostic arteriography
1003107,01916,10000358,Anesthesia for diagnostic venography
1003108,01920,10000359,Anesthesia for cardiac catheterization
1003109,01922,10000360,Anesthesia for non-invasive imaging
1003109,01922,10000361,Anesthesia for radiation therapy
1003111,01924,10000362,Anesthesia for arterial therapeutic interventional radiological procedure
1003112,01925,10000363,Anesthesia for carotid artery therapeutic interventional radiological procedure
1003112,01925,10000364,Anesthesia for coronary artery therapeutic interventional radiological procedure
1003113,01926,10000365,Anesthesia for aortic therapeutic interventional radiological procedure
1003113,01926,10000366,Anesthesia for intracardiac therapeutic interventional radiological procedure
1003113,01926,10000367,Anesthesia for intracranial therapeutic interventional radiological procedure
1003115,01930,10000368,Anesthesia for lymphatic system interventional radiological procedure
1003115,01930,10000369,Anesthesia for venous system interventional radiological procedure
1003115,01930,10024664,Anesthesia for peripheral venous system interventional radiological procedure
1003116,01931,10024665,Anesthesia for creation of transvenous intrahepatic portosystemic shunt
1003116,01931,10024666,Anesthesia for intrahepatic venous system therapeutic interventional radiological procedure
1003116,01931,10024667,Anesthesia for portal venous system therapeutic interventional radiological procedure
1003117,01932,10000372,Anesthesia for intrathoracic venous therapeutic interventional radiological procedure
1003117,01932,10000373,Anesthesia for jugular vein therapeutic interventional radiological procedure
1003117,01932,10024668,Anesthesia for intrathoracic lymphatic therapeutic interventional radiological procedure
1003118,01933,10024669,Anesthesia for intracranial venous therapeutic interventional radiological procedure
1018250,01935,10000375,Anesthesia for percutaneous image guided diagnostic procedure on spine and spinal cord
1018251,01936,10000376,Anesthesia for percutaneous image guided therapeutic procedure on spine and spinal cord
1003121,01951,10000377,Anesthesia for second and third degree burn debridement
1003121,01951,10000378,Anesthesia for second and third degree burn debridement with skin graft
1003121,01951,10000379,Anesthesia for second and third degree burn excision
1003121,01951,10000380,Anesthesia for second and third degree burn excision with skin graft
1003122,01952,10000381,Anesthesia for second and third degree burn debridement
1003122,01952,10000382,Anesthesia for second and third degree burn debridement with skin graft
1003122,01952,10000383,Anesthesia for second and third degree burn excision
1003122,01952,10000384,Anesthesia for second and third degree burn excision with skin graft
1003123,01953,10000385,Anesthesia for second and third degree burn debridement
1003123,01953,10000386,Anesthesia for second and third degree burn debridement with skin graft
1003123,01953,10000387,Anesthesia for second and third degree burn excision
1003123,01953,10000388,Anesthesia for second and third degree burn excision with skin graft
1003125,01958,10000389,Anesthesia for external cephalic version
1003126,01960,10000390,Anesthesia for vaginal delivery
1003127,01961,10000391,Anesthesia for cesarean delivery
1003128,01962,10000392,Anesthesia for hysterectomy
1003128,01962,10024670,Anesthesia for urgent hysterectomy after delivery
1003129,01963,10000393,Anesthesia for cesarean hysterectomy
1003130,01965,10000394,Anesthesia for incomplete abortion
1003130,01965,10000395,Anesthesia for missed abortion
1003131,01966,10024671,Anesthesia for induced abortion
1003132,01967,10000397,Neuraxial nerve analgesia for vaginal delivery
1003132,01967,10000398,Neuraxial nerve anesthesia for vaginal delivery
1003133,01968,10000399,Anesthesia for cesarean delivery after neuraxial nerve analgesia
1003133,01968,10000400,Anesthesia for cesarean delivery after neuraxial nerve anesthesia
1003134,01969,10000401,Anesthesia for cesarean hysterectomy after neuraxial nerve analgesia
1003134,01969,10000402,Anesthesia for cesarean hysterectomy after neuraxial nerve anesthesia
1003136,01990,10000403,Physiological support for harvesting of organ
1003136,01990,10024672,Physiological support for harvesting of organ from brain-dead patient
1003138,01991,10024673,Anesthesia for diagnostic nerve block
1003138,01991,10024674,Anesthesia for diagnostic nerve injection
1003138,01991,10024675,Anesthesia for therapeutic nerve block
1003138,01991,10024676,Anesthesia for therapeutic nerve injection
1003139,01992,10024677,Anesthesia for diagnostic nerve block
1003139,01992,10024678,Anesthesia for diagnostic nerve block in prone position
1003139,01992,10024679,Anesthesia for diagnostic nerve injection
1003139,01992,10024680,Anesthesia for diagnostic nerve injection in prone position
1003139,01992,10024681,Anesthesia for therapeutic nerve block
1003139,01992,10024682,Anesthesia for therapeutic nerve block in prone position
1003139,01992,10024683,Anesthesia for therapeutic nerve injection
1003139,01992,10024684,Anesthesia for therapeutic nerve injection in prone position
1003141,01996,10000408,Daily hospital management of epidural continuous drug administration
1003141,01996,10000409,Daily hospital management of subarachnoid continuous drug administration
1003142,01999,10000410,Anesthesia for procedure
1034968,10004,10030675,Fine needle aspiration of additional lesion
1003146,10021,10030859,Fine needle aspiration of first lesion
1034969,10005,10030676,Fine needle aspiration of first lesion using ultrasound guidance
1034970,10006,10030677,Fine needle aspiration of additional lesion using ultrasound guidance
1034971,10007,10030678,Fine needle aspiration of first lesion using fluoroscopic guidance
1034972,10008,10030679,Fine needle aspiration of additional lesion using fluoroscopic guidance
1034973,10009,10030680,Fine needle aspiration of first lesion using CT guidance
1034974,10010,10030681,Fine needle aspiration of additional lesion using CT guidance
1034975,10011,10030682,Fine needle aspiration of first lesion using MR guidance
1034976,10012,10030683,Fine needle aspiration of additional lesion using MR guidance
1021256,10030,10017723,Percutaneous drainage of fluid of soft tissue with catheter
